"","X","id","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"118",107990,109935,"City Hotel",0,41,2017,"April",16,16,2,1,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",230,0,1,"Check-Out","2017-04-19"
"119",65514,66517,"City Hotel",1,135,2017,"April",16,21,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-12-07"
"120",22374,22773,"Resort Hotel",0,25,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"121",107293,109236,"City Hotel",0,139,2017,"April",14,6,0,3,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","9","NULL",0,"Transient",166.5,0,2,"Check-Out","2017-04-09"
"122",34839,35544,"Resort Hotel",0,203,2017,"April",17,25,0,2,2,0,0,"HB","AUT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","502","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-27"
"123",23297,23721,"Resort Hotel",0,197,2016,"April",18,30,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-05-02"
"124",4994,5127,"Resort Hotel",0,185,2016,"April",17,18,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-20"
"125",64549,65547,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"126",34833,35538,"Resort Hotel",0,203,2017,"April",17,25,0,2,2,0,0,"HB","AUT","Groups","TA/TO",0,0,0,"A","D",1,"No Deposit","502","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-27"
"127",85607,87079,"City Hotel",0,138,2016,"April",16,13,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-04-14"
"128",65845,66848,"City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"129",107920,109865,"City Hotel",0,142,2017,"April",16,17,1,0,3,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Check-Out","2017-04-18"
"130",10898,11073,"Resort Hotel",1,65,2017,"April",16,17,1,0,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Canceled","2017-02-15"
"131",10991,11168,"Resort Hotel",1,203,2017,"April",17,25,0,2,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-01-06"
"132",5027,5160,"Resort Hotel",1,32,2016,"April",17,19,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","397",0,"Transient-Party",59,0,0,"Canceled","2016-04-13"
"133",85614,87086,"City Hotel",0,138,2016,"April",16,13,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-04-14"
"134",66174,67177,"City Hotel",1,313,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-23"
"135",64777,65776,"City Hotel",1,131,2017,"April",14,8,2,1,2,0,0,"HB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,1,"Canceled","2017-04-04"
"136",23285,23709,"Resort Hotel",0,197,2016,"April",18,30,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-05-02"
"137",48560,49510,"City Hotel",1,101,2016,"April",16,14,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",130,0,0,"Canceled","2016-04-12"
"138",108868,110822,"City Hotel",0,140,2017,"April",17,28,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",130,0,1,"Check-Out","2017-05-02"
"139",65121,66124,"City Hotel",1,298,2017,"April",15,14,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-04-03"
"140",66214,67217,"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"141",108525,110478,"City Hotel",0,140,2017,"April",17,28,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",2,"No Deposit","119","NULL",0,"Transient-Party",130,0,2,"Check-Out","2017-05-02"
"142",23289,23713,"Resort Hotel",0,197,2016,"April",18,30,1,1,1,0,0,"HB","HUN","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-05-02"
"143",48466,49416,"City Hotel",1,138,2016,"April",16,13,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,0,"Canceled","2016-04-06"
"144",34838,35543,"Resort Hotel",0,203,2017,"April",17,25,0,2,2,0,0,"HB","AUT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","502","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-27"
"145",107825,109770,"City Hotel",0,298,2017,"April",15,14,1,2,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-17"
"146",66213,67216,"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"147",108566,110519,"City Hotel",0,102,2017,"April",17,24,1,3,1,0,0,"BB","IRL","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","NULL","424",0,"Transient-Party",90,0,0,"Check-Out","2017-04-28"
"148",65525,66528,"City Hotel",1,135,2017,"April",16,21,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-12-07"
"149",66182,67185,"City Hotel",1,313,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-23"
"150",108538,110491,"City Hotel",0,5,2017,"April",17,26,0,2,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",230,0,1,"Check-Out","2017-04-28"
"151",11008,11185,"Resort Hotel",1,224,2017,"April",17,27,0,3,2,1,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Canceled","2017-02-13"
"152",4710,4839,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"153",22597,23004,"Resort Hotel",0,89,2016,"April",16,12,0,1,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"D","E",0,"No Deposit","251","NULL",0,"Transient-Party",59,0,1,"Check-Out","2016-04-13"
"154",48554,49504,"City Hotel",1,101,2016,"April",16,14,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",130,0,0,"Canceled","2016-04-12"
"155",64564,65562,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"156",65786,66789,"City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"157",64568,65566,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"158",22378,22777,"Resort Hotel",0,19,2016,"April",15,4,1,1,1,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"159",64468,65465,"City Hotel",1,372,2017,"April",14,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"160",65703,66706,"City Hotel",1,135,2017,"April",17,23,2,0,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","171","NULL",0,"Transient",90,0,0,"Canceled","2016-12-09"
"161",4734,4863,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"162",65758,66761,"City Hotel",1,396,2017,"April",17,25,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"163",108895,110849,"City Hotel",0,140,2017,"April",17,28,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",130,0,1,"Check-Out","2017-05-02"
"164",65542,66545,"City Hotel",1,135,2017,"April",16,21,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",90,0,0,"Canceled","2016-12-07"
"165",22853,23266,"Resort Hotel",0,32,2016,"April",17,19,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","F",0,"No Deposit","NULL","397",0,"Transient-Party",59,0,1,"Check-Out","2016-04-20"
"166",65133,66136,"City Hotel",1,89,2017,"April",15,14,2,2,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Canceled","2017-01-15"
"167",65598,66601,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"168",65625,66628,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"169",49310,50262,"City Hotel",1,160,2016,"April",18,27,2,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","147","NULL",71,"Transient",90,0,0,"Canceled","2016-01-29"
"170",65695,66698,"City Hotel",1,135,2017,"April",17,23,2,0,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","171","NULL",0,"Transient",90,0,0,"Canceled","2016-12-09"
"171",108883,110837,"City Hotel",0,140,2017,"April",17,28,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",130,0,1,"Check-Out","2017-05-02"
"172",64552,65550,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"173",65766,66769,"City Hotel",1,396,2017,"April",17,25,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"174",65597,66600,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"175",65400,66403,"City Hotel",1,133,2017,"April",16,19,0,4,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","390","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-03-21"
"176",108852,110806,"City Hotel",0,140,2017,"April",17,28,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",130,0,1,"Check-Out","2017-05-02"
"177",4716,4845,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"178",11009,11186,"Resort Hotel",1,224,2017,"April",17,27,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Canceled","2017-02-13"
"179",66203,67206,"City Hotel",1,313,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-23"
"180",4918,5049,"Resort Hotel",0,183,2016,"April",16,16,1,1,1,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","C",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-18"
"181",48575,49525,"City Hotel",1,101,2016,"April",16,14,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",130,0,0,"Canceled","2016-04-12"
"182",66173,67176,"City Hotel",1,313,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-23"
"183",86661,88152,"City Hotel",0,127,2016,"April",18,28,1,3,2,0,0,"BB","USA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","3","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-05-02"
"184",65781,66784,"City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"185",65722,66725,"City Hotel",1,142,2017,"April",17,23,2,3,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,1,"Canceled","2017-01-24"
"186",65795,66798,"City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"187",4942,5073,"Resort Hotel",0,183,2016,"April",16,16,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-18"
"188",35050,35759,"Resort Hotel",0,2,2017,"April",18,30,1,0,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",90,0,1,"Check-Out","2017-05-01"
"189",107437,109381,"City Hotel",0,116,2017,"April",15,9,2,0,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,3,"Check-Out","2017-04-11"
"190",4697,4826,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"191",66114,67117,"City Hotel",1,140,2017,"April",17,28,2,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",130,0,0,"Canceled","2017-03-20"
"192",64471,65468,"City Hotel",1,372,2017,"April",14,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"193",34772,35477,"Resort Hotel",0,63,2017,"April",16,20,1,3,1,0,0,"BB","ITA","Corporate","Corporate",0,0,0,"A","A",3,"No Deposit","NULL","307",0,"Transient-Party",90,0,0,"Check-Out","2017-04-24"
"194",108148,110094,"City Hotel",0,4,2017,"April",16,21,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",166.5,1,0,"Check-Out","2017-04-22"
"195",4728,4857,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","D",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"196",64560,65558,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"197",65937,66940,"City Hotel",1,96,2017,"April",17,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",130,0,0,"Canceled","2017-01-20"
"198",66210,67213,"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"199",66212,67215,"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"200",64779,65778,"City Hotel",1,99,2017,"April",14,8,2,1,3,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,0,"Canceled","2017-01-05"
"201",65691,66694,"City Hotel",1,135,2017,"April",17,23,2,0,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","171","NULL",0,"Transient",90,0,0,"Canceled","2016-12-09"
"202",64622,65620,"City Hotel",1,38,2017,"April",14,6,0,2,1,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,0,"Canceled","2017-02-28"
"203",4726,4855,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"204",66218,67221,"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"205",4733,4862,"Resort Hotel",0,171,2016,"April",15,4,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-06"
"206",108311,110258,"City Hotel",0,0,2017,"April",17,23,2,0,2,0,0,"BB","BRA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",90,0,1,"Check-Out","2017-04-25"
"207",86657,88148,"City Hotel",0,127,2016,"April",18,28,1,3,2,0,0,"BB","USA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","3","NULL",0,"Transient-Party",90,0,0,"Check-Out","2016-05-02"
"208",4993,5126,"Resort Hotel",0,185,2016,"April",17,18,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-20"
"209",65599,66602,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"210",66198,67201,"City Hotel",1,313,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-23"
"211",10813,10988,"Resort Hotel",1,161,2017,"April",15,13,2,7,2,2,0,"BB","NOR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",130,0,1,"Canceled","2017-03-13"
"212",85609,87081,"City Hotel",0,138,2016,"April",16,13,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,1,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-04-14"
"213",22842,23255,"Resort Hotel",0,185,2016,"April",17,18,1,1,1,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-20"
"214",64567,65565,"City Hotel",1,373,2017,"April",14,5,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"215",34834,35539,"Resort Hotel",0,203,2017,"April",17,25,0,2,2,0,0,"HB","AUT","Groups","TA/TO",0,0,0,"A","E",0,"No Deposit","502","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-27"
"216",65403,66406,"City Hotel",1,133,2017,"April",16,19,0,4,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","390","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-03-21"
"217",108812,110766,"City Hotel",0,0,2017,"April",17,24,2,5,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2017-05-01"
"218",106996,108935,"City Hotel",0,20,2017,"April",14,2,2,0,2,2,0,"BB","JPN","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",230,0,0,"Check-Out","2017-04-04"
"219",10742,10917,"Resort Hotel",1,54,2017,"April",15,10,1,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",90,0,2,"Canceled","2017-03-07"
"220",107950,109895,"City Hotel",0,67,2017,"April",15,14,2,2,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",166.5,0,2,"Check-Out","2017-04-18"
"221",85612,87084,"City Hotel",0,138,2016,"April",16,13,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",90,0,1,"Check-Out","2016-04-14"
"222",22866,23279,"Resort Hotel",0,0,2016,"April",16,16,2,2,3,0,0,"BB","PRT","Direct","Direct",0,0,0,"H","H",1,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2016-04-20"
"223",65606,66609,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"224",23065,23479,"Resort Hotel",0,0,2016,"April",18,25,1,0,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",59,0,0,"Check-Out","2016-04-26"
"225",22851,23264,"Resort Hotel",0,32,2016,"April",17,19,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","G",0,"No Deposit","NULL","397",0,"Transient-Party",59,0,1,"Check-Out","2016-04-20"
"226",65139,66142,"City Hotel",1,176,2017,"April",15,14,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","2","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-03-24"
"227",48569,49519,"City Hotel",1,101,2016,"April",16,14,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",130,0,0,"Canceled","2016-04-12"
"228",65604,66607,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"229",108526,110479,"City Hotel",0,102,2017,"April",17,24,1,3,1,0,0,"BB","IRL","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","NULL","424",0,"Transient-Party",90,0,0,"Check-Out","2017-04-28"
"230",65615,66618,"City Hotel",1,393,2017,"April",16,22,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2016-04-17"
"231",65438,66441,"City Hotel",1,168,2017,"April",16,20,0,3,3,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",166.5,0,3,"Canceled","2017-03-06"
"232",108626,110580,"City Hotel",0,4,2017,"April",17,28,0,1,2,0,0,"SC","GBR","Online TA","Direct",0,0,0,"A","F",0,"No Deposit","NULL","NULL",0,"Transient",130,0,0,"Check-Out","2017-04-29"
"233",34531,35226,"Resort Hotel",0,6,2017,"April",15,14,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",130,0,1,"Check-Out","2017-04-16"
"234",34851,35557,"Resort Hotel",0,109,2017,"April",17,25,0,2,2,0,0,"HB","AUT","Groups","TA/TO",0,0,0,"A","D",3,"No Deposit","502","NULL",0,"Transient-Party",90,0,0,"Check-Out","2017-04-27"
"235",65969,66972,"City Hotel",1,1,2017,"April",17,27,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",166.5,0,2,"Canceled","2017-04-27"
"236",65145,66148,"City Hotel",1,176,2017,"April",15,14,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","2","NULL",0,"Transient-Party",90,0,0,"Canceled","2017-03-24"
